date,INTERCEPT,SIZE,MOMENTUM,MARKET_BETA
2025-12-05,0.009292964824120604,0.0035531569556133636,0.0004666512506671033,0.005391672633760982
2025-12-08,0.0014512562814070346,0.005214578686510939,-0.002862458124899983,0.010122399242244451
2025-12-09,0.0020190954773869345,-0.0009707433717537475,0.0026780825724675578,0.0002946379844962678
2025-12-10,-0.006662311557788947,0.0004785431699891943,0.001045283898876464,-0.0007801095279494856
2025-12-11,-2.7638190954773947e-05,-0.0020152212559171874,-0.0016587289372941906,-0.00451618801303809
2025-12-12,0.012201507537688444,-0.0013275014729538283,0.00016890078230716573,0.0030623995511718963
2025-12-15,-0.0095010101010101,-0.0009780635741238669,-0.0064387364415631415,-0.004587363967040205
2025-12-16,-0.015440404040404043,-0.003996249992781415,0.0016359517580076244,-0.0111466249157219
2025-12-17,0.00413838383838384,-0.00040729679348663943,-0.006205327504054489,0.0026553767990367596
2025-12-18,-0.018922727272727275,-0.0013563111052459253,0.002058823100430882,-0.009821201813304087
2025-12-19,0.012856060606060607,0.001890151667528338,0.006137555674302162,0.000159686399877066
2025-12-22,0.009684343434343434,0.00045482276512312796,-0.0007832105451962435,0.00764582144404967
2025-12-23,-0.0006116161616161615,0.001834685079828268,0.002978401230741088,0.0009939592772880896
2025-12-24,-0.0014160804020100501,-0.000715650094535949,-0.004641356271135738,-0.00041463572468290885
2025-12-26,-0.01226180904522613,0.0027173654184139513,0.0033295822749401373,-0.0012893290228381123
2025-12-29,0.009862311557788947,0.005099402167713948,0.005736895871198556,0.0051835081029106425
2025-12-30,-0.005273869346733668,-0.0017089696012910678,0.0013126480253084028,-0.006882190524456837
2026-01-02,0.005137185929648243,0.0018647274153048136,0.0006163938806668432,0.003788117390096508
2026-01-05,0.014722613065326634,0.006988008104288951,0.0017012462680043618,0.009335354597832043
2026-01-06,0.0072075376884422095,0.006377106549204356,-0.006332414154900138,0.007602199339218625
2026-01-07,-0.005988442211055277,0.0041994619477853596,0.0027065691744893703,-0.0060011382762437514
2026-01-08,-0.0037693467336683416,0.004067263370339951,0.005823609672123894,-0.0009158204132024415
2026-01-09,0.00940452261306533,0.00296922169469657,0.006725049644034639,-0.005429993859933651
2026-01-12,0.011238693467336684,0.0005036451996128314,-0.0023894580059000262,0.012200665278792268
2026-01-13,0.016762814070351753,0.009998594393407074,-0.005380454008559672,0.0059319849331012356
2026-01-14,0.007479396984924626,-0.006181703274988663,0.0024147648601098664,0.0018707383256216874
2026-01-15,0.012518090452261313,0.002085381647738631,-0.0014544076504635578,0.008353369125502857
2026-01-16,0.001272361809045227,0.0015899272256640847,0.0018774009448392379,-0.002466937584482064
2026-01-19,0.008303015075376884,0.00798877441941014,-0.005193873152259031,0.006773103390650902
2026-01-20,0.01312713567839196,-0.003237947765594926,-0.003808513895293176,-0.0007696556834377925
2026-01-21,-0.010987437185929653,0.004107440952139371,-0.0042822729187935145,0.0016158206326248108
2026-01-22,0.013679899497487442,-0.006103073599760806,-0.0017740658513846924,0.005206636941589429
2026-01-23,0.02125175879396985,-0.007080249230137829,0.008824389755984197,-0.006032094857060409
2026-01-26,0.009877272727272731,-0.0050980536671285425,0.00655477452310652,-0.0013257780441951526
2026-01-27,0.010814646464646463,0.00165567174244176,0.0011576566125332912,-0.00038867773902021344
2026-01-28,0.017290909090909093,-0.005560663616433516,0.0020321981808197717,0.009926001462091289
2026-01-29,0.017226767676767677,-0.0019113901213063773,0.007131387549399688,-0.005378998787569219
2026-01-30,-0.0072732323232323265,-0.007171252480307137,0.0027200866686333818,-0.000986207629486312
2026-02-02,-0.04012121212121212,0.0002179885637174022,-0.005218177490452488,-0.008261425443979167
2026-02-03,0.043995454545454546,-6.11817678312637e-05,0.013158877837191841,0.009972542999020369
2026-02-04,0.01998232323232323,-0.0001977292695229001,-0.002830073577423126,0.007756646339498892
2026-02-05,-0.020154040404040407,-0.004669136643300436,-0.0068847443781866885,-0.01059027915460939
2026-02-06,-0.018663131313131315,-0.0012474263657044663,-0.006586118296242123,-0.0010770409890268637
2026-02-09,0.03719040404040405,-0.003481091219477392,0.007529929935574322,0.003481403184683127
2026-02-10,0.008522727272727272,-0.0017095113360589256,-0.006925307146779712,-0.012412937091214039
2026-02-11,0.011608080808080809,0.007328151400045224,-0.0055427071580931115,-0.0052388226379434565
2026-02-12,0.015534848484848481,0.0037736861010498703,8.197143365294818e-05,0.007729069165936458
2026-02-13,-0.00681010101010101,-0.00042000229544841556,0.0010227402451414675,-0.004631847660273087
2026-02-19,0.032092424242424235,0.0027710291745300865,0.0004034788061342826,0.010567754011779545
2026-02-20,0.015936363636363637,0.005252753305754398,0.007483193494434914,-0.004700913309097447
2026-02-23,0.005412626262626262,-0.005321022449530989,0.00699544926618317,-0.002875643960654071
2026-02-24,0.003987373737373738,0.002457459964902993,-0.001760997020033067,0.014213742724939218
2026-02-25,0.009403535353535357,0.008007685758731163,0.004972712541564656,0.0031810829581926958
2026-02-26,0.01178888888888889,0.005776448383449189,0.0034400912583514615,0.013428100537750825
2026-02-27,-0.005183838383838386,-0.004340393299078417,0.0031840201256203003,0.010260920196720346
2026-03-03,-0.04379848484848486,-0.005329950185274968,0.004591728456089229,-0.015317432014379871
2026-03-04,-0.1268116161616162,-6.550425985340217e-05,-0.004603240417619668,-0.015331211070865011
2026-03-05,0.0874510101010101,0.002484354450495264,0.014360105176309241,0.024096900300218903
2026-03-06,0.018580808080808083,-0.008178461559270331,0.0025503319297598363,0.014033572985216186
2026-03-09,-0.04012575757575758,-0.0016056120823518863,-0.0015282939262067385,-0.00877162522530131
2026-03-10,0.023179292929292935,0.0027777670224327423,0.000826706843227699,0.0048193867676812815
2026-03-11,0.009932828282828285,0.000631482236705097,0.001968575427634566,-0.007165953110347692
2026-03-12,0.00192020202020202,-0.0016662525219966302,-0.00014660961336629367,0.004637026512437638
2026-03-13,-0.010906060606060608,-0.005627137140589625,0.004633091800856422,-0.005164740339656882
2026-03-16,-0.010929292929292933,0.0017887576978970361,0.004990318371273863,-0.003716355958960151
2026-03-17,0.0168439393939394,0.0006905362461783508,-0.0023585308021875783,0.0010790972587390434
2026-03-18,0.030152525252525254,-6.381346057651721e-06,0.0042234237491936616,0.007681404059038924
2026-03-19,-0.01871464646464647,-0.002196903021352869,-0.0012629932727500398,0.005611612509571419
2026-03-20,0.019513636363636365,-0.011934555178046584,-0.0015273516295136846,0.0005062406933398989
2026-03-23,-0.05842727272727273,-0.003624034000634412,-0.008577042910948756,-0.0005671533972278316
2026-03-24,0.02034949494949495,0.006287169325370997,-0.0033692707898698966,0.0004040401277090228
2026-03-25,0.026966161616161628,-0.0026385045334086387,0.005202256570731925,0.0075493755173751545
2026-03-26,-0.01880454545454546,0.0026906082995251344,-0.0034611181257483913,-0.008442338391613428
2026-03-27,0.006655050505050506,-0.006070773191739726,-0.00440656235336081,-0.004645111891067181
2026-03-30,-0.02698787878787879,0.0012576993916197216,-0.008413913455047823,0.0019125365206226202
2026-03-31,-0.028224747474747475,-0.003684687208324864,-0.004001427115807074,-0.013776624084789966
2026-04-01,0.054100000000000016,0.004456190145293298,0.008802945828799692,0.011759440673134806
2026-04-02,-0.04004848484848487,0.005279042737517084,-0.005788798139657932,-0.003915179601182757
2026-04-03,0.010836363636363637,0.0031308597436672746,0.0021317835585714364,0.00756856386575068
2026-04-06,0.002237878787878789,0.003955647017210177,-0.004428410866464538,-0.0022662247437333447
2026-04-07,-0.004325252525252526,0.0035133197309750236,-0.0049018262094528454,0.0006200075944807782
2026-04-08,0.049481818181818196,0.0012966461185379855,0.009861956325076979,0.013254657028278018
2026-04-09,-0.0010797979797979806,-0.002761967867126577,0.000981945337365455,-0.00659054728287116
2026-04-10,0.01184949494949495,-0.0006047234579919121,0.0013915084750707508,-4.750313407885872e-05
2026-04-13,-0.005054040404040405,-0.005940934569040902,0.008664664533815761,-0.0012649402435006435
2026-04-14,0.01425555555555556,0.0019660217578984624,0.0039112710562770525,0.002965803668305855
2026-04-15,0.020206565656565652,-0.0020206354889533867,-0.0009986851990802937,0.008831630939168937
2026-04-16,0.017414646464646466,0.0005255556252995369,-0.0017675152174870317,-0.0005516441627300381
2026-04-17,0.0002843434343434345,1.8317292918029673e-05,-0.002687688167502828,-0.0002320267282065598
2026-04-20,0.000762626262626263,0.0002831180437508948,0.0010073295732135029,0.004569547341819282
2026-04-21,0.01137878787878788,0.010067655733950666,-0.00832278393254935,0.01315431045947262
2026-04-22,0.0072590909090909095,0.0014043718892032282,-0.0007481905204082493,0.0045198010550769815
2026-04-23,0.003183838383838384,-0.0038144679577429585,0.010179004666470575,-0.005832019790268243
2026-04-24,0.015091414141414145,-0.009185306195785408,0.007013392004790592,0.006089764414608255
2026-04-27,0.011145454545454545,-0.004452290815558151,0.011119113880077608,0.009664433136510543
2026-04-28,0.0025237373737373747,0.007768312764187794,-0.008713520583518139,0.0014454493385412856
2026-04-29,0.005932323232323233,-1.057280902879428e-05,0.0003510014482074703,-0.0006877866508356989
2026-04-30,-0.013878787878787878,0.002347397549419587,-0.0018950214788496138,0.0018414075619866761
2026-05-04,0.01941010101010101,0.006519706787782496,0.006028291953932762,0.011824046582697844
2026-05-06,0.0010646464646464659,0.01345426305871857,0.005216632279681677,0.01614347042967321
2026-05-07,0.0008106060606060617,0.004063109432779505,-0.0026943065648314802,-0.005566435809495079
2026-05-08,0.0021318181818181818,-8.099498897990475e-06,-0.0015007933333977324,-0.0020351002915122178
2026-05-11,-0.0010282828282828281,0.007982108026215176,0.0031008887790575984,0.003070386207966008
2026-05-12,-0.01858585858585859,-0.00039559199930748945,-0.001373044154347115,-0.011382550541020177
2026-05-13,-0.0030575757575757576,0.009019497008336114,0.0004040832622652347,0.00489172400304527
2026-05-14,0.030493939393939396,-0.008463550826497144,-0.008007536159938614,-0.005932217527205821
2026-05-15,-0.03688535353535355,-0.0008467819331223501,-0.006311594369009733,-0.01562474536305784
2026-05-18,-0.022171717171717172,0.002125953227855484,-0.0006190676806956538,0.011594316273637321
2026-05-19,-0.021104545454545463,-0.005850405384046426,-0.0016106671430771132,-0.0136158183613164
2026-05-20,-0.026124747474747474,0.006440020532046275,0.002443526713315689,-0.0015981508675861622
2026-05-21,0.050681818181818196,0.013727805340313457,0.0030191530781030103,0.021935029426535944
2026-05-22,0.026906565656565656,-0.006149255863188973,0.002459528300117329,-0.00023067958457654623
2026-05-26,0.005354545454545455,0.0036962843176177383,0.004669912054530278,0.010159169803107153
2026-05-27,-0.018208585858585858,0.007794157356859991,0.0016663325049961519,-0.007991914720816225
2026-05-28,-0.014288888888888893,0.003296704604591791,-0.0024212304371949854,-0.003583770565814065
2026-05-29,0.009730808080808081,0.02405994561596667,-0.012556304932853573,0.008751128363022902
2026-06-01,0.006831818181818183,0.01561160568199757,-0.007810815214994836,0.012021716712126321
2026-06-02,-0.015461111111111116,0.0040660001387786285,-0.011472877558462586,-0.012637281815668342
2026-06-04,0.006023737373737375,-0.017836793152357214,0.008628563192837802,-0.0031705564374873768
2026-06-05,-0.0266449494949495,-0.0019226726025780344,-0.001324767666558996,-0.011952173331163395
2026-06-08,-0.06898030303030303,-0.0029102279697869895,-0.006391568171067046,-0.011621808600205074
2026-06-09,0.040718181818181806,-0.008608022975065556,0.01878030319927059,-0.005749355237080081
2026-06-10,-0.007590909090909094,-0.010784032192699649,0.0073393816222385826,-0.011559227957371798
2026-06-11,0.015485353535353538,-0.012605361261490967,0.0007002561204735903,0.0009745799867800531
2026-06-12,0.033900505050505056,0.005191756788424585,-0.0053327978263776376,0.023404879059888792
2026-06-15,0.030033333333333335,0.012024373636176654,0.007236773616575972,-0.0036596390777428153
2026-06-16,0.009346969696969697,-0.0021486291650988803,0.007790198265800941,-0.009465872690517435
2026-06-17,-0.004682323232323233,-0.0014454273808210468,0.006170300905939905,-0.005262784311155986
2026-06-18,-0.030712626262626264,0.005531793326709234,0.004820874874767981,-0.0025759597085578487
2026-06-19,-0.014887373737373743,0.0005542637719967993,0.006960293380773828,-0.005526871128692311
2026-06-22,-0.024468686868686876,-0.000772921976623471,0.008938343823655796,0.00324980466192678
2026-06-23,-0.05646818181818182,-0.009685273772457322,-0.00023542853693863018,-0.025250212456676968
2026-06-24,0.011738888888888887,0.004349609783883134,-0.006073106057071945,0.000333224135842854
2026-06-25,-0.002689898989898989,0.003947905368575909,0.009269177221574897,-0.0017594171223654738
2026-06-26,-0.03894040404040406,-0.003208936316799074,-0.001991049857637058,-0.00797668855495607
2026-06-29,0.06462626262626264,-0.011595481566668103,-0.011350659804933218,0.005463463020076676
2026-06-30,-0.017531818181818187,-0.0017204747779028576,0.015785740159335777,-0.0018465311467061535
2026-07-01,0.019197474747474748,-0.009771964367488846,0.00231295692894329,-0.005326503116351308
2026-07-02,-0.012420707070707075,0.0016397203523234917,-0.022039760067374823,-0.018079625265549272
2026-07-03,0.00632828282828283,0.007693795751538453,0.001721477636503035,0.0016225791327090075
2026-07-06,-0.00349949494949495,0.006260020865786872,-0.01064810447865388,-0.0029757853296711783
2026-07-07,-0.004748989898989901,-0.011306048482107669,-0.0058619202928896445,-0.0200413552332846
2026-07-08,-0.04117171717171716,-0.0015858574075697366,-0.006546605809703977,-0.010182192939105467
2026-07-09,-0.01284747474747475,-0.011160474259561801,0.010568875699905975,0.005316769077086138
2026-07-10,0.02907525252525254,0.007724951286295044,0.0012366810795895655,0.014541751079320186
2026-07-13,-0.02542929292929293,-0.0003610082844381757,-0.020986007371886432,-0.00907281219162407
2026-07-14,-0.02558939393939395,-0.0006908275096212083,0.006575214934720463,-0.002528180681613914
2026-07-15,0.03474365482233502,0.006183683620604662,0.011287926537573082,0.016261740406867713
2026-07-16,-0.014096954314720815,0.0038204972109013168,-0.017842513404830784,-0.018277308583630702
2026-07-20,-0.04212741116751269,-0.004679759661378921,0.0005087318023600277,-0.009813708927032977
2026-07-21,0.007430964467005077,0.004871898306721473,0.004429690558584484,0.0026431231023699518
2026-07-22,0.008015228426395937,0.008705239562595635,-0.005342772840778394,0.01092734876930892
2026-07-23,0.0500208121827411,0.003635835657409671,-0.006203067225896135,0.018780053181381366
